-0.36585,0.019797,-0.082751,-0.11828,-0.354,0.14601,0.14265,-0.13218,0.24931,0.21549,-0.084453,-0.12684,0.21613,0.011211
-0.42907,0.023597,0.13325,-0.27201,0.19814,-0.10939,0.15859,-0.058422,-0.05406,-0.07999,-0.22061,0.13333,-0.25838,0.29866
0.2332,0.28067,0.1875,0.06691,-0.1999,0.18368,-0.04484,-0.17854,0.30137,0.23977,0.2257,-0.047684,0.28133,0.068413
-0.81549,-0.32706,-0.2997,-0.56491,-0.37107,-0.39739,-0.75325,-0.17402,-0.023144,0.058375,-0.60899,0.38611,0.50764,-0.2703
