0.39971,0.17644,0.54925,0.55831,-0.093817,0.20375,0.33397,0.22512,-0.20893,0.12733,0.12767,-0.46033,0.13875,0.17733
0.48215,-0.46146,0.53303,-0.016771,0.47667,-0.53235,0.29552,-0.37707,-0.52041,-0.20983,-0.13587,-0.011896,0.29186,-0.38685
-0.43904,-0.24994,-0.38855,0.34807,0.33894,0.40432,0.28263,0.44588,-0.2523,0.68498,0.39018,0.1826,-0.011813,-0.43685
0.4888,0.051471,0.53729,-0.41276,0.52471,0.49533,-0.12584,-0.68956,0.21811,-0.65888,0.20424,0.049303,0.087587,-0.0018797
