EMA3/EMA30, EMA15/EMA60, Close/Highest Close 200, Lowest Close 200 / Close, SMA3/SMA15, ATR3/ATR15, ADX3, ADX15, StochK3, StochK15, RSI3, RSI15, MACD
1.005761096320296, 1.005761096320296, 0.9808931674377341, 0.9551145494636918, 1.005931978175068, 0.860866677735341, 92.82350466215506, 92.82350466215506, 75.56053811659214, 88.29495286958607, 58.17379802187111, 58.17379802187111, 0.006371740071871024
1.007982851999536, 1.007982851999536, 0.9738105886752059, 0.9620611508895565, 1.011029121987516, 0.7395395044413329, 94.8926675653903, 94.8926675653903, 77.57656458055912, 94.67930489731432, 88.91379595204833, 88.91379595204833, 0.004428409897187402
0.9925111037470216, 0.9925111037470216, 0.9575705141834872, 0.9711800557410187, 0.9885259923722738, 1.088558111562176, 50.9747821529679, 50.9747821529679, 27.07092582566268, 8.096180185664109, 26.21797141796972, 26.21797141796972, -0.002592479095315348
0.9923854625028218, 0.9923854625028218, 0.9582377136321312, 0.970503844829565, 0.9869260759302065, 1.04043284345983, 38.79535752867079, 38.79535752867079, 34.65126610395356, 12.06496519721567, 21.96688422928085, 21.96688422928085, -0.00109759742025517
0.9932799377779171, 0.9932799377779171, 0.9555909114237743, 0.9731919529823377, 0.9868835127534191, 0.9946296710673607, 61.77563883912784, 61.77563883912784, 33.31768020662117, 11.62257351134405, 38.11300309952809, 38.11300309952809, 3.306055348750725e-005
0.9922278535555761, 0.9922278535555761, 0.9579444391492108, 0.9708009643718188, 0.9871451928246294, 1.002535313292286, 50.59764475874086, 50.59764475874086, 26.61039537983137, 10.44919319668566, 13.40666313478182, 13.40666313478182, 0.0008444376682865684
0.9932785012275236, 0.9932785012275236, 0.9620722774963159, 0.9666356749836149, 0.9877141770792099, 0.8018436690537886, 28.2416565979669, 28.2416565979669, 15.58274307791424, 6.964696853415443, 17.56304435465464, 17.56304435465464, 0.002235330819637227
0.9945351105535569, 0.9945351105535569, 0.9597627409433174, 0.9689617503036601, 0.9883542405530593, 1.017975474141222, 43.24707290922615, 43.24707290922615, 12.49637155297563, 12.58961858330954, 27.54982910092549, 27.54982910092549, 0.003651265993620756
0.9945183720027638, 0.9945183720027638, 0.9620062907376586, 0.9667019792849576, 0.9907093377207771, 1.011216506266019, 82.96421321548499, 82.96421321548499, 13.79264569228741, 25.22819234026535, 8.046710535378978, 8.046710535378978, 0.004832168473961174
0.9972983234043142, 0.9972983234043142, 0.9708558482597826, 0.957890285161914, 0.9951395483968545, 1.402902088418769, 75.42687573842426, 75.42687573842426, 14.86281538673654, 48.37388178245968, 9.745731333107386, 9.745731333107386, 0.006589870643792795
